SETID,SPL_VERSION,RXCUI,RXSTRING,RXTTY
823b0010-2b57-4e76-b5ac-4a8c2963438f,20,1358512,DEPO-Medrol 20 MG/ML Injectable Suspension,PSN
823b0010-2b57-4e76-b5ac-4a8c2963438f,20,1358619,DEPO-Medrol 80 MG/ML Injectable Suspension,PSN
8245a990-3268-4613-b5c5-9537858a1eb9,2,2645244,abiraterone acetate 500 MG / niraparib 50 MG (equivalent to 76.9 MG niraparib tosylate) Oral Tablet,SY
8245a990-3268-4613-b5c5-9537858a1eb9,2,2645250,Akeega (abiraterone acetate 500 MG / niraparib 50 MG (equivalent to 76.9 MG niraparib tosylate)) Oral Tablet,SY
8245a990-3268-4613-b5c5-9537858a1eb9,2,2645251,abiraterone acetate 500 MG / niraparib 100 MG (equivalent to 153.7 MG niraparib tosylate) Oral Tablet,SY
8245a990-3268-4613-b5c5-9537858a1eb9,2,2645253,Akeega (abiraterone acetate 500 MG / niraparib 100 MG (equivalent to 153.7 MG niraparib tosylate)) Oral Tablet,SY
8246a419-f8b1-4d99-e053-2991aa0ac4ac,10,1042836,benzalkonium chloride 0.0002 MG/MG / benzocaine 0.2 MG/MG / zinc chloride 0.001 MG/MG Oral Gel,SCD
824d452d-3075-4d94-bfde-704b2d969c8c,2,1188527,dextromethorphan hydrobromide 1 MG/ML / phenylephrine hydrochloride 0.25 MG/ML Oral Solution,SCD
824f19c9-0546-4a8a-8d8f-c4055c04f7c7,35,1312402,regorafenib 40 MG Oral Tablet,PSN
824f19c9-0546-4a8a-8d8f-c4055c04f7c7,35,1312408,Stivarga 40 MG Oral Tablet,PSN
82586cb7-797c-e239-e053-2a91aa0af79c,10,1483194,benzalkonium chloride 0.1 % / benzocaine 20 % / menthol 0.25 % Topical Cream,PSN
826300ef-ec81-41c8-8184-ad74fe2ab11d,15,1373244,Privermectin 0.8 MG/ML Oral Solution,SY
8268b70f-3f10-48dd-bb24-baaeb27a1325,13,1298068,cyclopentolate HCl 0.2 % / phenylephrine HCl 1 % Ophthalmic Solution,PSN
8268b70f-3f10-48dd-bb24-baaeb27a1325,13,1298360,Cyclomydril (cyclopentolate hydrochloride 0.2 % / phenylephrine hydrochloride 1 % ) Ophthalmic Drops,SY
826eaef8-4457-3dc2-e053-2991aa0a528b,4,1042838,benzocaine 0.18 MG/MG Oral Gel,SCD
826eaef8-4457-3dc2-e053-2991aa0a528b,4,1049213,Topicale 0.18 MG/MG Oral Gel,SY
827bc01c-d379-4266-a18c-c7f904b76af3,14,1923333,1.14 ML sarilumab 132 MG/ML Prefilled Syringe,SCD
827bc01c-d379-4266-a18c-c7f904b76af3,14,1923338,1.14 ML Kevzara 132 MG/ML Prefilled Syringe,SY
827bc01c-d379-4266-a18c-c7f904b76af3,14,1923345,1.14 ML sarilumab 175 MG/ML Prefilled Syringe,SCD
827bc01c-d379-4266-a18c-c7f904b76af3,14,1923347,1.14 ML Kevzara 175 MG/ML Prefilled Syringe,SY
827bc01c-d379-4266-a18c-c7f904b76af3,14,2003755,1.14 ML sarilumab 132 MG/ML Auto-Injector,SCD
827bc01c-d379-4266-a18c-c7f904b76af3,14,2003757,1.14 ML Kevzara 132 MG/ML Auto-Injector,SY
827bc01c-d379-4266-a18c-c7f904b76af3,14,2003766,1.14 ML sarilumab 175 MG/ML Auto-Injector,SCD
827bc01c-d379-4266-a18c-c7f904b76af3,14,2003767,1.14 ML Kevzara 175 MG/ML Auto-Injector,SY
827d60e8-7e07-41b7-c28b-49ef1c4a5a41,19,402091,Iressa 250 MG Oral Tablet,PSN
827e9c69-4706-0ccf-e053-2991aa0aa1c1,3,2118551,Bio-Kool 4 % Topical Cream,PSN
827ec7b2-3d87-47e0-a47a-966b25732c32,10,1306905,menthol 0.08 MG/MG / methyl salicylate 0.16 MG/MG Topical Ointment,SCD
827ec7b2-3d87-47e0-a47a-966b25732c32,10,1306910,Rocainol (menthol 8 % / methyl salicylate 16 % ) Topical Ointment,SY
82824416-80de-76bd-e053-2a91aa0ad8b5,3,1042847,benzocaine 0.18 MG/MG Oral Ointment,SCD
82824416-80de-76bd-e053-2a91aa0ad8b5,3,1049224,Topicale 0.18 MG/MG Oral Ointment,SY
82891458-ab0d-459a-8602-dcebd22c3010,15,1550963,Aleve PM (diphenhydramine hydrochloride 25 MG / naproxen sodium 220 MG) Oral Tablet,SY
8290add3-4449-4e58-6c97-8fe1eec972e3,1700,847745,Kaletra 100 MG / 25 MG Oral Tablet,SY
8290add3-4449-4e58-6c97-8fe1eec972e3,1700,847749,Kaletra 80 MG / 20 MG in 1 mL Oral Solution,PSN
829e744d-7bd4-43dc-9b58-ffb016cb8e67,1,284184,ddI 250 MG Delayed Release Oral Capsule,SY
82a98132-9d5f-40a5-8c4f-f52f2a5de60e,4,835809,testosterone enanthate 200 MG/ML Injectable Solution,PSN
82b77d74-085f-45ac-a7dd-1f5c038bf406,31,153124,Femara 2.5 MG Oral Tablet,PSN
82bc158e-c692-4cc9-9967-2eb29cee7226,3,1305091,colloidal oatmeal 2.5 % Topical Cream,PSN
82c5998f-2253-4880-9be5-feaba553d5d1,1,284407,Viadur 65 MG Drug Implant,SY
82c5998f-2253-4880-9be5-feaba553d5d1,1,284986,leuprolide 65 MG (leuprolide acetate 72 MG) Drug Implant,SY
82e7921a-1e84-4988-9799-0ad7d19b2a75,6,2669413,6 ML toripalimab-tpzi 40 MG/ML Injection,SCD
82e7921a-1e84-4988-9799-0ad7d19b2a75,6,2669420,6 ML Loqtorzi 40 MG/ML Injection,SY
82edaef0-0709-4ae1-a664-c9c5adb91ee1,4,210346,Campho-Phenique (camphor 10.8 % / phenol 4.7 % ) Topical Solution,SY
82eff041-0c9d-4261-a6b6-5a041a660074,6,1053200,Baza Cleanse and Protect 2 % Topical Lotion,PSN
82f1445c-b2c6-445a-82cf-ba8825fac776,17,311027,NovoLIN N 100 UNT/ML Injectable Suspension,PSN
82f1fc7c-41f1-4a1d-8117-6d8eb9d0b54f,1,2719624,fluralaner 150 MG/ML Extended Release Injectable Suspension,PSN
82f1fc7c-41f1-4a1d-8117-6d8eb9d0b54f,1,2719628,BRAVECTO QUANTUM 150 MG/ML Extended Release Injectable Suspension,PSN
82f4d266-3f52-41eb-86ba-0abf3cf468e8,19,2262906,luspatercept-aamt 25 MG Injection,PSN
82f4d266-3f52-41eb-86ba-0abf3cf468e8,19,2262911,Reblozyl 25 MG Injection,PSN
82f4d266-3f52-41eb-86ba-0abf3cf468e8,19,2262913,luspatercept-aamt 75 MG Injection,PSN
82f4d266-3f52-41eb-86ba-0abf3cf468e8,19,2262915,Reblozyl 75 MG Injection,PSN
82f55408-2de9-463d-85e8-b39c3b259f0b,13,237832,50 ML sodium thiosulfate 250 MG/ML Injection,SCD
830004e8-31af-4cc6-ab16-e870cab1c5ca,1,2712652,10 ML penpulimab-kcqx 10 MG/ML Injection,SCD
83009c27-f54b-47df-b8b2-e2e4e0b8f4e8,1,213483,3TC 100 MG Oral Tablet [Epivir HBV],SY
8301e76b-134a-43d2-a7dc-c600ccf2695c,10,312107,belladonna 16.2 MG / opium 60 MG Rectal Suppository,PSN
830dd64e-8b1a-4bc4-86bd-e0a0915b59e7,4,804547,DUREZOL 0.05 % Ophthalmic Emulsion,PSN
831141f7-9458-4de5-9ddc-d183e220fbb7,8,1092548,Amprol 9.6 % Oral Solution,SY
83198ef1-11c4-11e4-9191-0800200c9a66,14,1251493,84 HR estradiol 0.00208 MG/HR / norethindrone acetate 0.00583 MG/HR Transdermal System,SCD
83198ef1-11c4-11e4-9191-0800200c9a66,14,1251495,84 HR estradiol 0.00208 MG/HR / norethindrone acetate 0.00583 MG/HR Transdermal System [Combipatch],SBD
83198ef1-11c4-11e4-9191-0800200c9a66,14,1251499,84 HR estradiol 0.00208 MG/HR / norethindrone acetate 0.0104 MG/HR Transdermal System,SCD
83198ef1-11c4-11e4-9191-0800200c9a66,14,1251501,84 HR estradiol 0.00208 MG/HR / norethindrone acetate 0.0104 MG/HR Transdermal System [Combipatch],SBD
831b4d56-a6d9-44e9-b51a-709fe1b8eaaa,15,1437774,Wal-Sleep Z 1.67 MG/ML Oral Solution,SY
831b7c11-e437-4e74-808e-c9c1eb8b82f6,5,1592290,Comfortcaine 0.04 MG/MG Topical Gel,SY
83243f78-b984-46a4-a88a-c6a15c217b90,6,1806948,TargaDOX 50 MG Oral Tablet,PSN
8326928a-2cb6-4f7f-9712-03a425a14c37,47,284548,Geodon (as ziprasidone hydrochloride monohydrate) 40 MG Oral Capsule,SY
8326928a-2cb6-4f7f-9712-03a425a14c37,47,284549,Geodon (as ziprasidone hydrochloride monohydrate) 60 MG Oral Capsule,SY
8326928a-2cb6-4f7f-9712-03a425a14c37,47,284550,Geodon (as ziprasidone hydrochloride monohydrate) 80 MG Oral Capsule,SY
83345764-75b8-42d7-bf46-3061136cad5d,1,2717518,5 ML cosibelimab-ipdl 60 MG/ML Injection,SCD
83345764-75b8-42d7-bf46-3061136cad5d,1,2717525,5 ML cosibelimab-ipdl 60 MG/ML Injection [Unloxcyt],SBD
83376725-ee0f-40ad-bd90-31a61b9445cf,6,1251241,"K+ phosphate 155 MG / Sodium Phosphate, Dibasic 852 MG / Sodium Phosphate, Monobasic 130 MG Oral Tablet [K-Phos Neutral]",SY
833a5e4d-0591-4300-8f9c-fd00ffaf6041,3,1359442,Vagistat 2 % Vaginal Cream,PSN
83473cbb-48e4-42a2-81b6-4c851423da7b,30,1013867,Glassia 1 MG Injection,PSN
834850f1-6f72-3303-e053-2a91aa0adc7c,10,2117335,benzocaine 0.2 MG/MG / menthol 0.005 MG/MG / zinc chloride 0.0015 MG/MG Oral Gel,SCD
834adeb9-38ad-0cfe-e053-2991aa0af82f,10,2119857,ActivICE 0.08 MG/MG Topical Gel,SY
834e7efc-393f-4c55-9125-628562a8a5cf,18,1986354,Fiasp 100 UNT/ML Injectable Solution,SY
834e7efc-393f-4c55-9125-628562a8a5cf,18,1986356,3 ML Fiasp 100 UNT/ML Pen Injector,SY
834e7efc-393f-4c55-9125-628562a8a5cf,18,2205454,3 ML Fiasp 100 UNT/ML Cartridge,SY
834e7efc-393f-4c55-9125-628562a8a5cf,18,2642808,"1.6 ML insulin aspart, human 100 UNT/ML Cartridge",SCD
834e7efc-393f-4c55-9125-628562a8a5cf,18,2642809,"1.6 ML insulin aspart, human 100 UNT/ML Cartridge [Fiasp]",SBD
83513d13-5352-4d86-9dfd-fd1e456087c0,12,1926946,Aurovela Fe 1/20 28 Day Pack,PSN
8355d971-d377-4d1d-973e-a65798bce7f9,14,1597094,"0.5 ML L1 protein, human papillomavirus type 11 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 16 vaccine 0.12 MG/ML / L1 protein, human papillomavirus type 18 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 31 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 33 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 45 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 52 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 58 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 6 vaccine 0.06 MG/ML Injection",SCD
8355d971-d377-4d1d-973e-a65798bce7f9,14,1597099,"0.5 ML L1 protein, human papillomavirus type 11 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 16 vaccine 0.12 MG/ML / L1 protein, human papillomavirus type 18 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 31 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 33 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 45 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 52 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 58 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 6 vaccine 0.06 MG/ML Injection [Gardasil 9]",SBD
835dc7e4-6efb-4890-af4e-eaf9469601cf,4,1044606,Cleanoz Saline 0.154 MEQ/ML Nasal Solution,SY
835def0b-ed5a-61a0-e053-2a91aa0ae7ae,4,1012021,prednisoLONE sodium phosphate 0.25 % / sulfacetamide sodium 10 % Ophthalmic Solution,PSN
836d062c-29f0-4fd7-b65c-771a3bbd52c4,4,1492052,dextromethorphan HBr 20 MG / phenylephrine HCl 10 MG / triprolidine HCl 2.5 MG in 5 mL Oral Solution,PSN
837a7b23-ab14-4f23-873d-bdee95177691,5,797694,flurandrenolide 0.004 MG/SQCM Medicated Tape,PSN
837a7b23-ab14-4f23-873d-bdee95177691,5,797697,Cordran 0.004 MG/SQCM Medicated Tape,PSN
837f5ded-8efb-402b-a1bc-b5c142755660,3,2109514,HALLS 1.8 MG Oral Lozenge,PSN
8381db98-f9b2-e894-c07e-5d49f10e4eea,7,1722676,Tri-Lo- Estarylla 28 Day Pack,PSN
83849eca-e02f-4b43-b3a7-b25e987e08a8,2,2002008,lidocaine HCl 4 % / menthol 1 % Topical Solution,PSN
83864c82-9114-4523-bab8-2b47beb88d4e,2,104112,Asacol 400 MG Delayed Release Oral Tablet,PSN
83864c82-9114-4523-bab8-2b47beb88d4e,2,311550,mesalamine 400 MG Delayed Release Oral Tablet,PSN
838c2d78-d2d8-4981-9ec9-e50ef9e1a5d8,2,104375,Zestril 2.5 MG Oral Tablet,SY
838c2d78-d2d8-4981-9ec9-e50ef9e1a5d8,2,104376,Zestril 5 MG Oral Tablet,SY
838c2d78-d2d8-4981-9ec9-e50ef9e1a5d8,2,104377,Zestril 10 MG Oral Tablet,SY
838c2d78-d2d8-4981-9ec9-e50ef9e1a5d8,2,104378,Zestril 20 MG Oral Tablet,SY
838c2d78-d2d8-4981-9ec9-e50ef9e1a5d8,2,206771,Zestril 40 MG Oral Tablet,SY
838c2d78-d2d8-4981-9ec9-e50ef9e1a5d8,2,213482,Zestril 30 MG Oral Tablet,SY
839334d3-8c1d-4c26-9036-2ab524a6ea75,1,2719314,tesamorelin 11.6 MG (as tesamorelin acetate 11.9 MG) Injection,SY
839334d3-8c1d-4c26-9036-2ab524a6ea75,1,2719316,EGRIFTA WR 11.6 MG Injection,PSN
8394e577-3b64-4655-86b8-b757126672c9,6,2184120,amLODIPine 1 MG/mL Oral Suspension,PSN
8396ea96-7cb5-4e26-87a4-90bca9c3c6dd,11,238271,"1 ML hyaluronidase, bovine 150 UNT/ML Injection",SCD
8396ea96-7cb5-4e26-87a4-90bca9c3c6dd,11,542925,"1 ML hyaluronidase, bovine 150 UNT/ML Injection [Amphadase]",SBD
8397a841-f240-4767-9dcd-781e6d3f7c7f,11,204416,haloperidol 5 MG/ML (as haloperidol lactate) Injectable Solution,SY
83a42950-7b6f-4c86-b604-68e7f4c07859,3,1000054,doxepin 10 MG/ML Oral Solution,SCD
83a77b9d-42f0-4645-8420-786285da7326,11,1726979,10 ML sebelipase alfa 2 MG/ML Injection,SCD
83a77b9d-42f0-4645-8420-786285da7326,11,1726984,10 ML Kanuma 2 MG/ML Injection,SY
83a9ba1a-b708-47e2-a4a3-ef847e1bb792,1,1492066,petrolatum 0.511 MG/MG Topical Ointment,SCD
83a9ba1a-b708-47e2-a4a3-ef847e1bb792,1,1492071,Balmex Healing 51.1 % Topical Ointment,PSN
83c0d52b-f7e2-40b0-a01b-1ccee78f8f1b,11,1235252,"DOSS Sodium 8.33 MG / sennosides, USP 1.36 MG Oral Tablet",SY
83c592b4-4b17-4fe1-91ec-778c949e6196,10,1088744,Hongo Killer Ultra 2 % Topical Spray,PSN
83c7ac15-ece9-47de-b83c-d575544fa449,2,104885,Cesamet 1 MG Oral Capsule,PSN
83c7ac15-ece9-47de-b83c-d575544fa449,2,311891,nabilone 1 MG Oral Capsule,PSN
83cb7914-a683-47bb-a713-f2bc6a596bd2,21,1368391,Kazano 12.5 MG / 1000 MG Oral Tablet,PSN
83cb7914-a683-47bb-a713-f2bc6a596bd2,21,1368398,Kazano 12.5 MG / 500 MG Oral Tablet,PSN
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,889639,"Syagrus romanzoffiana pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,895457,"Acer rubrum pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,895476,"Acer saccharinum pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,895700,"Alnus rhombifolia pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,895710,"Alnus rubra pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,897376,"Celtis occidentalis pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,899590,"Betula populifolia pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,899604,Broussonetia papyrifera pollen extract 40000 UNT/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,899692,"Carya ovata pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,899781,"Citrus sinensis extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,900006,"Elaeagnus angustifolia pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,900077,Arizona ash pollen extract 40000 UNT/ML Injectable Solution,SCD
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,900091,California black walnut pollen extract 40000 UNT/ML Injectable Solution,SCD
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,900960,"Lombardy poplar pollen extract 40,000 UNT/mL Injectable Solution",PSN
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,901033,"Robinia pseudoacacia pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,1013871,European olive pollen extract 40000 UNT/ML Injectable Solution,PSN
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,1013904,English walnut pollen extract 40000 UNT/ML Injectable Solution,PSN
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,1013953,"Quercus nigra pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,1013961,"Quercus rubra pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,1014326,"Salix lasiolepis pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,1014686,"Morus alba pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,1014730,"Quercus macrocarpa pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,1115829,"Platanus racemosa pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,1193022,"Pinus virginiana pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,1232580,"Gambels oak pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,1232597,"Quercus lobata pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,1300002,Siberian elm pollen extract 40000 UNT/ML Injectable Solution,SCD
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,1658449,Quercus stellata pollen extract 0.025 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202908,Populus trichocarpa pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202910,"Populus trichocarpa pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202912,Mangifera indica pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202914,Mangifera indica pollen extract 0.025 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202916,Melaleuca quinquenervia pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202918,Morus alba pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202920,European olive pollen extract 1 MG/mL Injectable Solution,PSN
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202922,Pinus ponderosa pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202924,Pinus echinata pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202926,Pinus monticola pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202928,Acer negundo pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202930,Pinus palustris pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202932,Pinus strobus pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202934,Acer rubrum pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202938,Pinus taeda pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202940,Acer saccharinum pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202942,Platanus racemosa pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202945,Populus alba pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202948,Acer saccharum pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202952,Acacia dealbata pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202954,Populus deltoides subsp. monilifera pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202956,Fremont cottonwood pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202958,Lombardy poplar pollen extract 1 MG/ML Injectable Solution,SCD
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202960,Acacia dealbata pollen extract 0.025 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202962,Acacia dealbata pollen extract 0.05 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202964,"Acacia dealbata pollen extract 20,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202966,"Acacia dealbata pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202967,Lombardy poplar pollen extract 25 MG/ML Injectable Solution,SCD
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202969,Alnus rhombifolia pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202971,Populus tremuloides pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202973,Alnus rubra pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202975,Morella cerifera pollen extract 0.001 GM/ML Injectable Solutio,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202979,Alnus serrulata pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202981,Alnus serrulata pollen extract 0.05 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202983,Alnus serrulata pollen extract 0.1 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202985,California live oak pollen extract 1 MG/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202987,"Alnus serrulata pollen extract 20,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202989,"Alnus serrulata pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202991,Betula lenta pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202993,Arizona gambel oak pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202995,Betula nigra pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202997,Siberian elm pollen extract 1 MG/ML Injectable Solution,PSN
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2202999,Betula occidentalis pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2203001,Citrus sinensis extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2203003,Corylus americana pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2203005,Betula occidentalis pollen extract 0.1 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2203007,Arizona cypress pollen extract 1 MG/ML Injectable Solution,SCD
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2203009,Arizona cypress pollen extract 25 MG/ML Injectable Solution,SCD
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2203011,Ulmus crassifolia pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2203013,"Betula occidentalis pollen extract 40,000 UNT/ML Injectable Solution",SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2203015,Elaeagnus angustifolia pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2203017,Ulmus crassifolia pollen extract 0.025 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2203019,Eucalyptus globulus pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2203021,Eucalyptus globulus pollen extract 0.025 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2203023,Taxodium distichum pollen extract 0.0125 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2203025,Fagus grandifolia pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2203027,Taxodium distichum pollen extract 0.025 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2203029,Syagrus romanzoffiana pollen extract 0.001 GM/ML Injectable Solution,SY
83d281e9-375a-7e6c-e053-2991aa0a6f0e,9,2203031,Betula populifolia pollen extract 0.001 GM/ML Injectable Solution,SY
